Day,Month,Year,Obs,Sim
16,2,1954,71.4061,74.00150186
17,2,1954,66.8773,66.07077824
18,2,1954,63.7354,60.62874168
19,2,1954,58.6113,55.33613797
20,2,1954,52.3004,55.36064797
21,2,1954,54.611,53.61375417
22,2,1954,57.3592,63.3339887
23,2,1954,75.2552,65.53539176
24,2,1954,82.4456,67.44276113
25,2,1954,77.8166,74.11904939
26,2,1954,81.8143,73.61757032
27,2,1954,79.6602,68.60137527
28,2,1954,68.8236,62.41033332
1,3,1954,59.2772,55.34855376
2,3,1954,54.7461,65.04615862
3,3,1954,71.8368,67.87421218
4,3,1954,88.3161,65.90584554
5,3,1954,79.1242,61.71161669
6,3,1954,68.8364,65.40817953
7,3,1954,75.3389,62.91834796
8,3,1954,73.1581,58.42477887
9,3,1954,62.5839,53.62192389
10,3,1954,54.849,48.17757213
11,3,1954,50.0654,43.09822829
12,3,1954,45.9986,38.81501006
13,3,1954,41.5719,35.17806189
14,3,1954,38.2059,32.27883227
15,3,1954,35.5516,30.32477135
16,3,1954,34.9355,28.49212677
17,3,1954,33.5966,26.76162039
18,3,1954,31.4218,25.22428911
19,3,1954,30.0666,26.99048971
20,3,1954,31.6392,28.00227011
21,3,1954,33.7491,30.67866196
22,3,1954,36.2963,33.96867604
23,3,1954,41.8188,39.61676782
24,3,1954,43.3002,39.78742229
25,3,1954,42.4179,49.75545169
26,3,1954,60.7791,50.78917885
27,3,1954,50.6774,49.18330584
28,3,1954,42.3659,45.91856491
29,3,1954,40.6382,48.97690118
30,3,1954,46.6892,47.74765936
31,3,1954,47.9232,46.97235752
1,4,1954,46.6769,49.52176502
2,4,1954,52.4052,50.83931209
3,4,1954,57.3227,51.78082719
4,4,1954,55.8426,49.35887295
5,4,1954,49.9652,47.12559149
6,4,1954,45.798,43.33211962
7,4,1954,43.4057,39.1084008
8,4,1954,39.3666,35.45371167
9,4,1954,35.9228,31.95972682
10,4,1954,33.1356,28.84749159
11,4,1954,31.0418,26.57192963
12,4,1954,29.1214,24.58064256
13,4,1954,27.4594,22.82744425
14,4,1954,25.951,21.29434831
15,4,1954,23.8296,19.90425837
16,4,1954,23.6377,18.69320939
17,4,1954,21.9479,17.73392705
18,4,1954,21.2003,16.93568865
19,4,1954,20.3305,16.24350443
20,4,1954,19.4647,15.64103205
21,4,1954,19.1088,15.01037469
22,4,1954,17.6199,14.41371927
23,4,1954,17.207,13.90028188
24,4,1954,15.6416,13.45627257
25,4,1954,15.153,13.05491104
26,4,1954,15.2498,12.69556476
27,4,1954,14.9002,12.32135664
28,4,1954,13.6451,11.94213881
29,4,1954,12.9887,11.57790127
30,4,1954,12.6275,12.03119734
1,5,1954,12.6266,21.56867189
2,5,1954,22.121,40.17646102
3,5,1954,49.6554,44.61040541
4,5,1954,52.2734,44.23988323
5,5,1954,38.8476,40.77677478
6,5,1954,33.9506,36.73369322
7,5,1954,29.0635,32.76574274
8,5,1954,23.9441,28.96480424
9,5,1954,22.0225,25.65098234
10,5,1954,20.5446,22.85988418
11,5,1954,19.305,20.74056165
12,5,1954,19.5871,21.8281171
13,5,1954,20.2227,21.62973648
14,5,1954,20.5611,20.44646183
15,5,1954,17.9704,18.82906261
16,5,1954,16.1171,17.06759347
17,5,1954,15.207,16.14698335
18,5,1954,14.621,15.33590388
19,5,1954,14.2788,14.45536505
20,5,1954,13.3489,13.64913401
21,5,1954,12.415,12.96889138
22,5,1954,11.2353,12.39282374
23,5,1954,10.7809,14.20965423
24,5,1954,12.0159,17.54600124
25,5,1954,13.2421,18.00620263
26,5,1954,12.9539,17.40815175
27,5,1954,12.2054,20.7140955
28,5,1954,17.3895,22.45688036
29,5,1954,29.2632,29.25745225
30,5,1954,40.4821,29.95543767
31,5,1954,35.9382,27.56494741
1,6,1954,25.3055,24.45930186
2,6,1954,20.7576,21.12138552
3,6,1954,17.9074,18.51009911
4,6,1954,15.851,16.54431614
5,6,1954,14.1594,15.06000012
6,6,1954,14.2545,16.51764582
7,6,1954,16.0746,18.64106066
8,6,1954,19.8463,27.97264054
9,6,1954,32.715,31.49669635
10,6,1954,29.908,31.55581677
11,6,1954,26.8697,29.80106544
12,6,1954,21.284,26.5178908
13,6,1954,18.0971,22.99447465
14,6,1954,16.1095,20.467668
15,6,1954,15.2891,19.01675298
16,6,1954,15.6813,18.09774633
17,6,1954,15.9042,17.04287066
18,6,1954,14.8284,15.96508942
19,6,1954,13.4989,15.53167383
20,6,1954,12.8177,15.82233016
21,6,1954,13.8534,15.7924619
22,6,1954,14.5568,15.10329322
23,6,1954,14.5543,14.19213037
24,6,1954,13.5248,13.2716783
25,6,1954,13.0524,12.80457366
26,6,1954,11.8433,12.52037169
27,6,1954,11.6286,12.1859568
28,6,1954,11.8541,11.8168972
29,6,1954,11.7089,11.31297041
30,6,1954,10.5951,10.71641655
1,7,1954,10.4564,10.50182496
2,7,1954,10.4701,10.33003551
3,7,1954,9.9619,10.40280291
4,7,1954,10.3231,10.68470555
5,7,1954,10.6793,12.84801612
6,7,1954,10.6725,15.05484695
7,7,1954,10.682,18.17595923
8,7,1954,11.8835,18.28899842
9,7,1954,11.6846,17.41818589
10,7,1954,10.8032,16.20035963
11,7,1954,10.7256,15.08163855
12,7,1954,11.0882,13.92890367
13,7,1954,10.8748,13.85076254
14,7,1954,10.5577,13.96018006
15,7,1954,10.9755,13.69914349
16,7,1954,11.2497,14.45249766
17,7,1954,11.0645,15.62317493
18,7,1954,11.9077,15.42143657
19,7,1954,12.1148,14.45772091
20,7,1954,11.3537,13.14817951
21,7,1954,10.6231,11.91288367
22,7,1954,10.6729,11.71690096
23,7,1954,10.974,12.81536191
24,7,1954,10.8712,14.02897132
25,7,1954,12.0137,15.17502683
26,7,1954,13.1434,16.75771995
27,7,1954,14.5488,17.58780431
28,7,1954,16.4161,18.3038266
29,7,1954,17.5995,17.7140281
30,7,1954,16.7343,16.38192841
31,7,1954,15.4856,14.78829362
1,8,1954,14.7068,13.87245353
2,8,1954,14.2925,13.04555482
3,8,1954,13.8251,12.11686752
4,8,1954,12.0995,11.87367982
5,8,1954,12.7388,12.29522736
6,8,1954,13.1376,12.93285282
7,8,1954,12.9156,13.01782124
8,8,1954,14.6157,12.59417858
9,8,1954,14.0605,12.10918245
10,8,1954,14.1646,11.62546062
11,8,1954,13.1647,11.28185164
12,8,1954,12.8257,11.42693414
13,8,1954,13.3705,11.57970847
14,8,1954,13.6766,11.2659667
15,8,1954,13.6927,10.67357497
16,8,1954,12.9994,11.45232497
17,8,1954,14.4301,17.72437484
18,8,1954,26.3839,20.02896225
19,8,1954,34.1359,19.71156724
20,8,1954,27.0987,18.20274302
21,8,1954,22.2972,15.98388234
22,8,1954,18.9198,14.5318807
23,8,1954,18.0503,13.26042662
24,8,1954,17.744,12.0285037
25,8,1954,16.8506,10.8506641
26,8,1954,15.8655,9.934452552
27,8,1954,14.4958,9.280557448
28,8,1954,13.6338,8.941580991
29,8,1954,13.2431,8.852106052
30,8,1954,12.8357,9.239435933
31,8,1954,13.0559,9.253013924
1,9,1954,13.5319,8.942780259
2,9,1954,13.0382,9.118160643
3,9,1954,12.3436,9.348338918
4,9,1954,13.4063,9.096897064
5,9,1954,13.3892,9.410265043
6,9,1954,13.2924,9.551652933
7,9,1954,13.1539,9.948220427
8,9,1954,13.3741,10.61780668
9,9,1954,13.8003,13.16734872
10,9,1954,15.8688,14.76042039
11,9,1954,17.619,14.69760826
12,9,1954,19.2744,14.29517924
13,9,1954,21.149,13.61583835
14,9,1954,23.4857,13.23068147
15,9,1954,25.9981,20.05534532
16,9,1954,28.4581,23.16044388
17,9,1954,30.9287,23.62585431
18,9,1954,31.979,22.49260687
19,9,1954,31.8388,21.93438743
20,9,1954,31.462,20.8245612
21,9,1954,30.7597,19.45069426
22,9,1954,30.2636,18.02109682
23,9,1954,30.8965,20.99995902
24,9,1954,30.5601,22.0623474
25,9,1954,29.8934,21.92036516
26,9,1954,27.775,21.25651766
27,9,1954,27.5041,22.63509755
28,9,1954,28.4369,22.39449071
29,9,1954,28.7347,23.01137246
30,9,1954,26.6713,24.41645195
1,10,1954,28.7151,23.83143498
2,10,1954,26.362,27.77649652
3,10,1954,27.2993,30.12690703
4,10,1954,32.8699,33.45842625
5,10,1954,34.0693,35.24307663
6,10,1954,38.207,34.00984413
7,10,1954,35.6147,35.16611161
8,10,1954,36.1466,33.73905549
9,10,1954,39.4009,31.6099787
10,10,1954,37.0525,29.1982856
11,10,1954,34.5781,26.37958892
12,10,1954,31.3426,23.98723988
13,10,1954,28.8372,27.14175817
14,10,1954,33.0296,32.92065856
15,10,1954,51.0659,51.05233858
16,10,1954,89.2682,60.4584283
17,10,1954,84.8516,78.19631618
18,10,1954,104.671,96.31914326
19,10,1954,113.824,99.52694912
20,10,1954,104.877,88.13732884
21,10,1954,95.5299,78.40664715
22,10,1954,86.8432,70.80462366
23,10,1954,83.4637,71.44906968
24,10,1954,89.7558,74.1280723
25,10,1954,92.3061,70.97002266
26,10,1954,86.7435,85.38392508
27,10,1954,118.977,91.9689872
28,10,1954,118.717,117.668627
29,10,1954,153.521,133.617353
30,10,1954,155.409,132.0732913
31,10,1954,129.337,146.193695
1,11,1954,179.437,146.9807169
2,11,1954,150.075,141.7180609
3,11,1954,127.547,119.9880365
4,11,1954,107.86,98.44413388
5,11,1954,88.1382,84.48574284
6,11,1954,69.5976,73.84392277
7,11,1954,60.0226,69.62906302
8,11,1954,57.5545,72.78189199
9,11,1954,71.8432,82.42545849
10,11,1954,86.2263,93.44887113
11,11,1954,107.722,99.89380562
12,11,1954,104.966,99.32910555
13,11,1954,93.3868,90.82620108
14,11,1954,80.5404,80.39430378
15,11,1954,69.9397,72.42049117
16,11,1954,62.3584,64.89333044
17,11,1954,57.0183,60.16337619
18,11,1954,52.9149,55.49644017
19,11,1954,51.4495,51.15268235
20,11,1954,48.3717,53.94491946
21,11,1954,50.3397,58.53700215
22,11,1954,85.5832,88.3649876
23,11,1954,138.683,98.61095822
24,11,1954,121.459,119.3118407
25,11,1954,129.481,124.4806044
26,11,1954,125.52,134.6717645
27,11,1954,153.36,147.0012217
28,11,1954,174.37,145.30185
29,11,1954,154.165,144.3910121
30,11,1954,154.321,136.1149915
1,12,1954,153.492,139.3797779
2,12,1954,144.88,140.0995238
3,12,1954,159.548,135.4120723
4,12,1954,140.131,122.6364594
5,12,1954,120.836,107.5076165
6,12,1954,101.512,112.1706408
7,12,1954,113.156,133.2766918
8,12,1954,254.236,257.4370202
9,12,1954,390.44,347.1911196
10,12,1954,341.982,309.4109386
11,12,1954,303.857,240.7007254
12,12,1954,250.594,198.0667452
13,12,1954,198.389,180.1967137
14,12,1954,186.6,168.6885603
15,12,1954,175.859,153.601885
16,12,1954,149.861,137.4137711
17,12,1954,128.264,121.7018938
18,12,1954,110.097,108.8648486
19,12,1954,96.9064,98.80307447
20,12,1954,88.6794,89.53872707
21,12,1954,82.6405,81.76430235
22,12,1954,76.7368,76.43643743
23,12,1954,70.9281,72.73847311
24,12,1954,66.1084,69.49496615
25,12,1954,62.3928,67.46836455
26,12,1954,58.997,63.90050198
27,12,1954,58.3341,60.99816454
28,12,1954,55.8176,57.54594505
29,12,1954,54.9515,53.84133711
30,12,1954,52.3012,51.29516695
31,12,1954,49.7272,48.44051873
1,1,1955,43.7895,45.7119019
2,1,1955,39.4338,43.21570499
3,1,1955,37.1664,41.12182322
4,1,1955,39.8993,57.99360016
5,1,1955,65.4853,61.74099869
6,1,1955,65.0118,60.85282037
7,1,1955,56.0491,57.70993075
8,1,1955,47.7851,53.09662242
9,1,1955,44.0907,58.87610689
10,1,1955,54.0885,71.29973945
11,1,1955,72.4788,72.9033656
12,1,1955,69.0539,69.95106451
13,1,1955,57.0235,64.80852902
14,1,1955,44.7559,59.84300574
15,1,1955,45.0303,74.78169278
16,1,1955,99.7946,90.54828275
17,1,1955,94.7239,93.44319099
18,1,1955,76.3826,90.09948315
19,1,1955,60.4522,82.23025754
20,1,1955,52.6626,79.54521824
21,1,1955,82.9481,81.69530634
22,1,1955,117.5,78.94285108
23,1,1955,105.337,73.65019597
24,1,1955,88.0029,69.41786056
25,1,1955,76.409,64.64648686
26,1,1955,67.7516,62.3157431
27,1,1955,71.5255,79.87341116
28,1,1955,97.309,89.40668805
29,1,1955,101.53,95.84724117
30,1,1955,96.5623,97.0690674
31,1,1955,92.3731,89.20945508
1,2,1955,82.246,91.96020375
2,2,1955,93.7016,88.52071691
3,2,1955,94.4698,86.83905458
4,2,1955,86.5594,90.47746893
5,2,1955,87.8251,86.37356616
6,2,1955,80.2755,92.26680979
7,2,1955,92.5703,96.67020108
8,2,1955,102.688,93.29162081
9,2,1955,95.1057,87.6633459
10,2,1955,82.5895,79.43082507
11,2,1955,70.6475,71.43312221
12,2,1955,63.3147,64.24713891
13,2,1955,57.9643,58.27149187
14,2,1955,53.5717,54.39125155
15,2,1955,51.6207,50.64922865
16,2,1955,48.7365,47.37262725
17,2,1955,44.3872,44.5969479
18,2,1955,40.6332,43.37277606
19,2,1955,37.5903,41.43293333
20,2,1955,34.7314,46.14758307
21,2,1955,33.4512,48.75570934
22,2,1955,32.2828,52.17967551
23,2,1955,31.4748,53.5154362
24,2,1955,31.9292,63.35380057
25,2,1955,30.5105,75.86096275
26,2,1955,30.2063,76.96694923
27,2,1955,30.0119,73.12899317
28,2,1955,46.6634,77.0762242
1,3,1955,122.339,84.64350352
2,3,1955,117.547,82.60572222
3,3,1955,95.204,77.41721039
4,3,1955,74.3029,70.30175185
5,3,1955,56.2314,61.88696973
6,3,1955,48.1294,54.48211237
7,3,1955,43.0715,49.1565962
8,3,1955,40.4272,44.84465728
9,3,1955,38.4352,41.77877567
10,3,1955,35.7144,39.04870086
11,3,1955,33.0407,36.52965236
12,3,1955,31.0008,34.32466619
13,3,1955,30.4511,32.33088835
14,3,1955,29.3982,30.59627499
15,3,1955,28.9387,29.08638884
16,3,1955,26.5141,27.81785635
17,3,1955,24.8691,26.61093622
18,3,1955,23.0076,25.60007927
19,3,1955,21.0576,24.62437296
20,3,1955,19.9134,23.89011325
21,3,1955,20.0163,23.12930775
22,3,1955,19.2494,24.63901885
23,3,1955,19.9219,32.51162216
24,3,1955,28.2488,42.87134676
25,3,1955,39.1412,44.57037445
26,3,1955,38.8022,42.88332607
27,3,1955,30.1025,39.55129808
28,3,1955,26.1707,35.88251506
29,3,1955,23.9011,32.58564274
30,3,1955,21.3089,29.72159695
31,3,1955,20.3011,27.36381855
1,4,1955,19.2452,25.41916247
2,4,1955,17.4017,25.21056845
3,4,1955,17.6367,25.27578318
4,4,1955,18.4088,25.22827494
5,4,1955,19.2521,26.16782118
6,4,1955,23.3271,26.69820669
7,4,1955,23.7569,26.7594935
8,4,1955,23.5784,26.75305286
9,4,1955,23.5049,26.90341991
10,4,1955,21.9335,26.91184309
11,4,1955,24.1519,26.27346144
12,4,1955,22.8429,25.08455871
13,4,1955,20.9659,23.63902854
14,4,1955,19.4253,22.12941652
15,4,1955,19.1406,20.72935088
16,4,1955,17.2296,19.51767391
17,4,1955,16.9504,18.51087844
18,4,1955,16.0572,17.67556113
19,4,1955,15.3034,16.95669844
20,4,1955,14.9844,16.29903631
21,4,1955,14.0973,15.72338253
22,4,1955,13.4993,15.51583738
23,4,1955,12.2648,15.34842777
24,4,1955,10.4525,15.0752163
25,4,1955,10.5049,16.06409979
26,4,1955,9.86043,17.72549102
27,4,1955,10.9021,20.60714461
28,4,1955,14.2043,21.09940294
29,4,1955,15.7141,21.21555096
30,4,1955,14.7762,24.25084478
1,5,1955,16.2175,32.2885467
2,5,1955,29.6975,33.3217445
3,5,1955,29.3871,34.03504203
4,5,1955,29.3338,37.60349068
5,5,1955,33.5613,38.40902972
6,5,1955,36.32,36.64333612
7,5,1955,31.0385,34.07981548
8,5,1955,26.4437,34.01603909
9,5,1955,27.2368,34.571728
10,5,1955,29.0911,33.01070906
11,5,1955,27.0441,30.80234102
12,5,1955,24.9579,34.69478259
13,5,1955,34.3548,34.6987136
14,5,1955,34.4743,33.27690471
15,5,1955,28.2245,31.85892811
16,5,1955,25.4092,29.63954443
17,5,1955,23.1743,27.23524576
18,5,1955,21.509,25.38029442
19,5,1955,20.0091,24.4195134
20,5,1955,19.2184,24.47947401
21,5,1955,19.4446,23.749307
22,5,1955,19.4496,22.49456543
23,5,1955,18.2213,21.08092335
24,5,1955,17.6007,19.67783138
25,5,1955,17.3095,18.43436718
26,5,1955,16.2805,17.84356774
27,5,1955,15.5383,18.24565079
28,5,1955,14.6126,18.58478823
29,5,1955,15.3919,18.17844645
30,5,1955,15.8521,17.23995815
31,5,1955,14.3569,16.08675948
1,6,1955,13.3931,16.94723848
2,6,1955,12.8203,17.38761273
3,6,1955,12.8623,20.41731889
4,6,1955,15.3654,31.33791606
5,6,1955,28.4504,34.01737852
6,6,1955,25.0849,43.15796602
7,6,1955,41.0902,66.16345978
8,6,1955,85.4269,75.80104899
9,6,1955,61.634,76.99261756
10,6,1955,40.2864,66.45697329
11,6,1955,31.3077,58.32535691
12,6,1955,30.9111,49.97179826
13,6,1955,30.8327,50.47378286
14,6,1955,29.1444,49.12764983
15,6,1955,32.1913,46.19692275
16,6,1955,29.3368,46.07975723
17,6,1955,30.0053,43.28764777
18,6,1955,29.4343,39.62455966
19,6,1955,26.0434,39.110378
20,6,1955,24.8844,37.12136796
21,6,1955,24.1381,34.71985576
22,6,1955,20.047,33.42883081
23,6,1955,18.8036,32.07381588
24,6,1955,17.9169,29.9713713
25,6,1955,15.8005,28.74827544
26,6,1955,13.7444,28.06038923
27,6,1955,15.4158,27.48146327
28,6,1955,16.313,27.38650911
29,6,1955,16.7601,26.52194961
30,6,1955,17.1033,26.14297813
1,7,1955,17.119,25.46314015
2,7,1955,16.621,34.11514533
3,7,1955,30.6539,38.98788981
4,7,1955,48.429,39.12219412
5,7,1955,39.461,36.91956006
6,7,1955,30.2704,32.99648592
7,7,1955,26.1031,28.82444731
8,7,1955,23.8684,25.19876095
9,7,1955,21.8392,22.51685835
10,7,1955,19.8643,20.47741548
11,7,1955,17.9345,18.92055029
12,7,1955,16.7396,17.72673715
13,7,1955,15.6941,16.75318403
14,7,1955,14.6481,16.11636008
15,7,1955,14.1253,15.65903718
16,7,1955,13.6064,15.1514854
17,7,1955,13.4167,14.7007194
18,7,1955,13.2625,14.27409948
19,7,1955,13.0264,13.91768852
20,7,1955,11.6946,13.6572602
21,7,1955,11.6107,13.36076844
22,7,1955,10.9829,12.9820849
23,7,1955,9.81835,12.66811486
24,7,1955,9.15758,12.5288523
25,7,1955,7.74262,12.35911521
26,7,1955,6.65402,12.13497031
27,7,1955,6.10943,11.84779998
28,7,1955,5.2918,11.50108286
29,7,1955,4.9009,11.12173009
30,7,1955,4.41214,10.77516548
31,7,1955,3.92271,10.45292159
1,8,1955,4.70668,10.1674644
2,8,1955,5.81111,10.08084536
3,8,1955,4.78478,9.973244128
4,8,1955,3.84229,9.700384064
5,8,1955,3.88367,9.459025402
6,8,1955,3.62016,9.252892985
7,8,1955,3.00338,9.07749404
8,8,1955,2.49316,8.920514146
9,8,1955,1.6075,8.785697811
10,8,1955,1.16931,8.656378515
11,8,1955,1.41064,8.52078436
12,8,1955,1.66467,8.386405268
13,8,1955,1.39081,8.259900866
14,8,1955,1.23515,8.142828643
15,8,1955,1.32091,8.034279384
16,8,1955,1.19954,8.202467229
17,8,1955,1.22356,8.375737491
18,8,1955,1.54053,8.451090497
19,8,1955,1.71634,8.484585235
20,8,1955,1.33851,8.260562973
21,8,1955,1.19539,8.735525841
22,8,1955,1.32479,9.053513723
23,8,1955,1.35714,8.485637582
24,8,1955,1.47423,7.707903024
25,8,1955,1.56657,7.211525152
26,8,1955,1.63412,7.106385082
27,8,1955,1.33521,7.160575564
28,8,1955,0.968355,7.223512585
29,8,1955,1.07914,7.31749603
30,8,1955,1.08683,7.338084497
31,8,1955,1.63479,7.292796427
1,9,1955,1.87799,7.408999817
2,9,1955,2.4934,7.529489576
3,9,1955,2.22769,7.443249549
4,9,1955,1.76878,7.587619588
5,9,1955,1.79507,7.674611866
6,9,1955,2.01976,7.300582311
7,9,1955,2.38155,6.780378262
8,9,1955,2.74708,6.639248845
9,9,1955,2.48437,6.751229326
10,9,1955,2.14013,6.781865345
11,9,1955,2.04918,6.794050787
12,9,1955,2.20855,6.945460116
13,9,1955,1.91733,7.238822171
14,9,1955,2.86554,7.278686058
15,9,1955,3.18398,7.066149302
16,9,1955,3.23607,6.898421088
17,9,1955,2.70854,6.823592226
18,9,1955,1.89753,6.704064476
19,9,1955,2.23417,6.456498521
20,9,1955,2.31959,6.487017082
21,9,1955,2.52725,7.396467607
22,9,1955,2.89524,9.213966823
23,9,1955,4.20671,9.483197796
24,9,1955,5.51401,8.656414732
25,9,1955,4.65468,7.863154262
26,9,1955,3.98367,7.379763595
27,9,1955,3.79472,7.043009918
28,9,1955,3.33421,6.854882412
29,9,1955,3.24784,6.727407131
30,9,1955,2.90717,6.574885927
1,10,1955,2.48953,6.496823845
2,10,1955,2.08332,6.551061363
3,10,1955,1.84597,6.673534027
4,10,1955,1.80513,7.13160543
5,10,1955,1.46388,7.749844494
6,10,1955,1.9536,8.054259088
7,10,1955,2.75695,8.851321439
8,10,1955,2.88876,8.904422665
9,10,1955,2.49599,8.23203828
10,10,1955,2.28805,7.494826686
11,10,1955,2.13296,7.109514659
12,10,1955,2.38113,6.905161143
13,10,1955,2.54893,6.771662308
14,10,1955,2.72823,6.763945003
15,10,1955,2.74453,6.720222329
16,10,1955,2.59193,6.592107799
17,10,1955,3.01327,6.376994229
18,10,1955,2.47191,6.744411936
19,10,1955,3.04757,7.381105027
20,10,1955,3.30789,7.803779445
21,10,1955,4.02339,7.609007043
22,10,1955,3.16655,7.19075443
23,10,1955,2.90691,6.987986012
24,10,1955,2.55048,6.808473192
25,10,1955,2.76762,6.664088747
26,10,1955,2.39731,6.840333692
27,10,1955,2.62002,6.812578966
28,10,1955,2.98732,6.639015409
29,10,1955,2.8028,6.473619662
30,10,1955,2.82831,6.315953585
31,10,1955,2.61044,6.150964939
1,11,1955,2.33066,6.030558393
2,11,1955,2.07645,6.50182578
3,11,1955,2.21336,8.267726335
4,11,1955,3.6456,8.768733732
5,11,1955,4.69763,11.36370388
6,11,1955,7.56332,14.70791386
7,11,1955,11.7508,15.72623364
8,11,1955,14.6028,15.09522613
9,11,1955,14.1133,14.77869913
10,11,1955,16.1277,16.80455519
11,11,1955,23.0066,17.74465841
12,11,1955,22.5913,17.03025412
13,11,1955,19.4126,15.76854458
14,11,1955,16.2572,14.41321848
15,11,1955,14.6436,13.22393412
16,11,1955,13.8887,12.17196525
17,11,1955,12.3921,11.26827866
18,11,1955,11.8075,10.51841492
19,11,1955,10.2879,9.913142466
20,11,1955,10.2481,9.433588835
21,11,1955,10.2837,9.028317076
22,11,1955,9.637,8.661491845
23,11,1955,9.02991,8.327355927
24,11,1955,8.30373,8.025990942
25,11,1955,6.9464,7.774498061
26,11,1955,6.07153,7.586672034
27,11,1955,6.06267,7.39841468
28,11,1955,6.54032,7.516888988
29,11,1955,6.54158,7.485525415
30,11,1955,6.01709,7.774582851
1,12,1955,6.31691,8.241747125
2,12,1955,6.18002,9.12589736
3,12,1955,5.69221,9.339334939
4,12,1955,4.02798,9.054687881
5,12,1955,4.21768,8.680657899
6,12,1955,4.84455,8.43504603
7,12,1955,4.51014,8.393964375
8,12,1955,5.58807,14.16496999
9,12,1955,9.93606,20.69755421
10,12,1955,22.9003,26.45948107
11,12,1955,23.9345,32.32520099
12,12,1955,36.0876,36.76638632
13,12,1955,34.063,44.66246935
14,12,1955,48.2326,51.47801458
15,12,1955,70.8881,54.71891756
16,12,1955,58.2502,53.58174681
17,12,1955,51.0013,48.98607764
18,12,1955,45.0266,42.08419111
19,12,1955,36.5896,35.86039878
20,12,1955,31.2996,31.41240722
21,12,1955,28.4221,28.93491333
22,12,1955,24.7859,27.99058286
23,12,1955,29.0974,27.12131267
24,12,1955,30.4739,25.45499102
25,12,1955,29.911,29.58421653
26,12,1955,32.1913,33.54368256
27,12,1955,44.5456,39.6069751
28,12,1955,55.5569,49.0445205
29,12,1955,59.1278,50.93496688
30,12,1955,52.5428,50.43307743
31,12,1955,43.4851,47.8790957
1,1,1956,40.691,43.04582624
2,1,1956,37.5175,37.92883507
3,1,1956,33.0236,33.52909132
